"36","44","93","10","85.76","True","2023-11-08 08:47:14"
"36","78","1382","8","100.00","True","2023-11-05 17:04:53"
"36","1","1298","10","46.21","True","2023-11-01 06:20:49"
"36","34","1633","9","98.17","True","2023-11-04 04:24:51"
"36","87","1918","3","34.73","True","2023-10-27 11:19:22"
"36","8","666","4","43.02","True","2023-10-27 01:45:43"
"36","41","1126","7","46.14","True","2023-11-08 15:29:43"
"36","92","837","2","84.38","True","2023-10-28 02:07:19"
"36","44","550","7","14.11","True","2023-10-27 06:07:55"
"36","71","1304","5","91.58","True","2023-10-31 00:29:14"
"37","96","407","6","83.84","True","2023-11-24 22:48:35"
"37","96","1082","7","18.09","True","2023-11-16 15:13:01"
"38","5","1298","8","40.55","True","2023-01-01 08:23:10"
"38","89","1249","8","93.35","True","2023-01-03 15:06:35"
"38","58","647","9","11.31","True","2023-01-08 17:30:51"
"38","3","1638","5","47.31","True","2022-12-30 22:57:31"
"38","16","351","8","83.12","True","2023-01-08 23:02:08"
"38","93","258","9","39.66","True","2023-01-13 04:24:03"
"38","16","1321","4","27.28","True","2023-01-06 00:48:00"
"38","16","1468","8","57.26","True","2023-01-11 18:02:31"
"38","58","1422","2","39.66","True","2023-01-02 00:01:50"
"39","16","1439","10","81.07","True","2023-04-09 13:05:32"
"39","5","364","1","52.77","True","2023-04-02 18:37:48"
"39","72","1855","5","51.83","True","2023-03-27 13:09:40"
"39","84","1882","8","30.33","True","2023-04-07 02:22:04"
"39","17","1478","10","48.20","True","2023-03-29 17:48:29"
"39","58","910","9","16.60","True","2023-04-09 02:21:18"
"39","71","950","6","81.89","True","2023-04-06 14:04:30"
"39","92","1049","9","26.15","True","2023-03-31 00:32:45"
"39","16","436","2","54.12","True","2023-04-06 13:17:26"
"40","60","207","8","82.83","True","2023-06-13 09:52:22"
"40","8","1634","2","53.45","True","2023-06-10 09:41:07"
"40","60","880","10","57.24","True","2023-06-14 10:40:31"
"40","22","824","7","58.68","True","2023-06-16 21:24:49"
"40","3","1714","2","13.39","True","2023-06-19 11:24:44"
"40","34","876","1","69.07","True","2023-06-16 18:18:03"
"41","17","572","1","57.44","True","2023-05-26 14:38:09"
"41","93","1921","3","68.84","True","2023-05-31 01:19:24"
"41","96","1005","1","40.48","True","2023-05-26 13:12:45"
"41","5","1553","8","52.99","True","2023-05-22 09:26:26"
"42","61","1252","10","20.41","True","2023-02-24 13:11:52"
"42","67","1178","6","35.35","True","2023-02-27 09:08:35"
"42","8","1887","9","67.74","True","2023-02-28 00:22:46"
"42","66","463","7","61.07","True","2023-03-08 12:59:10"
"43","58","246","3","60.57","True","2023-09-12 18:11:58"
"43","3","1394","1","80.26","True","2023-09-12 05:48:04"
"43","87","183","1","24.28","True","2023-09-05 19:16:47"
"43","71","879","9","20.16","True","2023-09-13 21:46:37"
"43","3","193","3","21.05","True","2023-09-10 21:47:44"
"43","41","228","1","31.10","True","2023-09-12 10:10:02"
"43","78","314","8","36.81","True","2023-09-08 04:53:07"
"43","72","516","9","47.54","True","2023-09-07 09:23:08"
"43","73","1659","8","84.77","True","2023-09-16 02:51:05"
"44","52","1091","5","23.31","True","2023-07-03 18:55:42"
"44","52","1606","6","84.22","True","2023-06-27 15:23:52"
"44","34","422","6","14.78","True","2023-06-25 07:05:57"
"44","96","1674","10","18.17","True","2023-06-29 08:33:37"
"44","87","552","10","39.80","True","2023-07-03 12:12:13"
"44","72","164","3","65.14","True","2023-06-25 10:42:59"
"45","16","234","2","100.00","True","2023-03-11 14:35:27"
"45","17","731","9","29.70","True","2023-03-07 05:07:38"
"45","89","521","1","98.95","True","2023-03-19 17:45:00"
"45","78","1075","9","80.98","True","2023-03-16 05:30:06"
"46","71","1258","7","97.63","True","2023-08-18 15:12:25"
"46","41","1394","7","23.88","True","2023-08-13 16:12:29"
"46","44","1754","6","46.44","True","2023-08-17 08:40:06"
"46","72","1258","10","59.65","True","2023-08-11 22:45:26"
"46","44","664","6","70.97","True","2023-08-09 09:09:57"
"46","44","1611","8","64.92","True","2023-08-16 09:51:50"
"46","67","1276","1","78.59","True","2023-08-11 02:49:32"
"46","52","939","7","13.93","True","2023-08-07 08:47:32"
"46","92","438","1","72.81","True","2023-08-14 16:09:42"
"46","16","1048","4","31.45","True","2023-08-16 17:14:45"
"47","24","510","8","54.51","True","2023-03-22 01:53:59"
"47","9","900","4","33.75","True","2023-03-19 02:54:01"
"47","34","1469","10","50.96","True","2023-03-13 14:45:22"
"47","52","1146","3","17.42","True","2023-03-18 18:14:26"
"47","16","241","3","91.76","True","2023-03-18 11:41:28"
"47","92","832","3","67.95","True","2023-03-16 22:48:09"
"47","24","1352","1","71.73","True","2023-03-20 01:39:56"
"48","89","1758","3","71.44","True","2023-10-20 16:04:09"
"48","24","1272","8","91.45","True","2023-10-31 17:24:18"
"48","41","741","5","69.90","True","2023-10-29 17:25:22"
"48","60","1553","4","100.00","True","2023-10-18 12:07:39"
"48","1","249","7","59.65","True","2023-10-27 13:12:04"
"49","16","1322","1","74.51","True","2023-11-09 09:12:29"
"49","72","270","7","28.65","True","2023-11-11 06:58:23"
"49","87","337","9","59.86","True","2023-11-13 07:39:11"
"49","87","1382","5","88.24","True","2023-11-11 01:36:53"
"49","66","671","6","43.68","True","2023-11-11 17:58:06"
"49","8","1423","9","51.72","True","2023-11-13 22:43:24"
"49","90","1403","8","28.33","True","2023-11-05 22:20:32"
"49","87","1125","1","54.50","True","2023-11-18 17:26:52"
"49","90","1755","1","84.39","True","2023-11-09 23:42:37"
"49","44","520","8","80.53","True","2023-11-14 08:06:58"
"50","78","1473","9","97.62","True","2023-09-13 05:21:39"
"50","58","1791","3","77.43","True","2023-09-03 15:34:58"
"51","16","783","3","26.41","True","2023-03-08 06:44:59"
"51","9","445","4","88.35","True","2023-03-12 11:02:31"
"51","96","1852","2","53.64","True","2023-03-15 11:16:28"
"51","87","76","3","20.19","True","2023-03-13 20:27:26"
"51","78","1919","4","83.57","True","2023-03-08 19:15:03"
"51","91","1545","8","77.20","True","2023-03-20 02:04:03"
"51","87","443","5","48.21","True","2023-03-10 17:14:55"
"51","78","1332","8","70.00","True","2023-03-21 00:51:43"
"51","40","383","8","65.92","True","2023-03-18 16:54:57"
"52","58","793","8","80.38","True","2023-11-18 02:00:34"
"52","91","445","8","63.49","True","2023-11-19 00:47:54"
"52","84","1778","2","74.04","True","2023-11-21 00:49:28"
"52","67","1232","4","25.00","True","2023-11-19 09:12:20"
"52","92","822","2","44.30","True","2023-11-23 23:17:27"
"52","71","690","9","36.81","True","2023-11-12 06:47:31"
"52","87","1276","1","73.54","True","2023-11-24 14:25:11"
"53","16","1205","10","46.60","True","2023-09-11 06:26:51"
"53","93","1279","7","50.03","True","2023-09-13 23:31:09"
"53","8","1163","2","31.04","True","2023-09-14 03:18:46"
"53","9","953","1","24.69","True","2023-09-12 00:50:03"
"53","9","323","4","36.53","True","2023-09-14 09:12:27"
"53","40","68","3","36.19","True","2023-09-18 19:38:45"
"53","89","308","10","78.09","True","2023-09-17 18:26:44"
"53","58","1232","5","36.63","True","2023-09-15 02:37:20"
"54","17","555","6","97.75","True","2023-02-24 21:08:12"
"54","60","1682","6","87.52","True","2023-02-20 00:06:26"
"54","72","642","7","33.48","True","2023-02-25 22:17:25"
"55","22","997","5","55.86","True","2023-04-05 17:47:17"
"55","87","254","9","64.56","True","2023-04-04 02:59:39"
"55","3","793","6","57.47","True","2023-04-05 04:19:28"
"55","1","861","8","30.06","True","2023-03-25 02:06:21"
"55","66","1131","3","39.82","True","2023-04-03 06:42:26"
"55","91","1362","8","68.44","True","2023-04-04 21:47:56"
"55","84","1923","4","84.63","True","2023-03-28 17:36:01"
"55","17","76","1","98.36","True","2023-03-27 13:55:19"
"56","89","162","1","89.48","True","2023-05-11 02:35:15"
"56","93","1720","1","88.30","True","2023-05-13 20:19:20"
"56","8","671","6","72.61","True","2023-05-17 10:42:13"
"56","60","1284","6","35.40","True","2023-05-13 09:47:46"
"57","61","803","4","27.06","True","2023-05-03 15:57:11"
"57","60","1483","8","99.02","True","2023-05-03 16:23:36"
"57","58","1252","8","87.63","True","2023-05-09 13:26:34"
"57","60","299","9","17.80","True","2023-05-10 18:42:51"
"57","96","1705","9","22.55","True","2023-05-15 09:28:26"
"58","16","1306","2","73.43","True","2023-10-19 00:20:08"
"58","89","732","4","89.58","True","2023-10-16 19:27:43"
"58","34","1747","5","66.27","True","2023-10-26 00:07:45"
"58","8","555","2","32.55","True","2023-10-24 21:09:24"
"58","90","459","2","12.12","True","2023-10-19 16:33:17"
"58","52","422","9","63.42","True","2023-10-23 06:04:54"
"58","52","76","9","59.14","True","2023-10-18 12:55:55"
"58","72","751","3","58.33","True","2023-10-22 01:05:00"
"59","16","1476","5","84.38","True","2023-07-19 23:38:45"
"59","9","916","10","60.39","True","2023-07-12 15:59:04"
"60","93","973","8","84.04","True","2023-05-31 11:12:05"
"60","90","1136","10","21.13","True","2023-06-02 11:18:49"
"61","1","990","2","16.58","True","2023-11-20 17:54:56"
"61","9","1147","7","56.77","True","2023-11-23 01:59:06"
"61","17","325","7","49.26","True","2023-11-24 15:52:09"
"61","58","664","4","75.81","True","2023-11-19 01:49:54"
"61","61","1852","2","65.05","True","2023-11-29 03:12:38"
"61","52","181","4","97.58","True","2023-11-22 13:14:00"
"61","66","1235","3","69.25","True","2023-11-17 11:58:14"
"61","24","828","9","95.95","True","2023-11-23 10:13:09"
"61","67","1322","1","19.74","True","2023-11-23 21:18:33"
"61","22","179","9","30.43","True","2023-11-29 14:48:19"
"62","60","1002","3","64.20","True","2023-10-29 16:19:26"
"62","40","916","8","52.45","True","2023-11-01 06:25:55"
"63","34","268","4","21.16","True","2023-10-03 18:39:09"
"63","34","1446","7","28.30","True","2023-10-09 21:33:50"
"63","67","1849","6","40.69","True","2023-10-09 20:56:52"
"63","73","234","8","64.40","True","2023-10-06 12:41:10"
"63","40","140","2","69.21","True","2023-09-27 16:03:57"
"63","44","740","4","40.56","True","2023-10-09 20:34:32"
"63","3","837","4","76.63","True","2023-10-04 02:36:44"
"63","8","1492","8","20.28","True","2023-09-28 07:01:30"
"64","87","1258","1","86.91","True","2023-01-05 03:23:24"
"64","66","1006","5","10.34","True","2022-12-30 00:50:46"
"64","24","249","2","43.85","True","2023-01-06 08:36:18"
"64","71","1295","2","42.19","True","2022-12-30 10:21:32"
"65","92","845","2","87.33","True","2023-06-20 15:04:21"
"65","17","337","4","85.13","True","2023-06-21 09:32:55"
"66","11","1510","9","60.65","False","2023-12-09 14:52:25"
"66","67","1150","6","59.24","False","2023-12-02 01:45:41"
"67","91","521","10","76.56","True","2023-08-05 06:43:03"
"67","16","1223","5","100.00","True","2023-08-06 10:00:56"
"67","34","1237","1","83.25","True","2023-08-10 18:04:43"
"67","34","436","2","78.90","True","2023-08-11 08:26:51"
"67","96","1890","7","70.85","True","2023-08-04 16:03:43"
"68","78","235","7","13.66","True","2023-02-07 06:11:35"
"68","87","1775","4","51.10","True","2023-02-04 23:21:07"
"68","90","1183","9","93.21","True","2023-02-10 06:55:01"
"68","24","1492","6","39.83","True","2023-02-13 03:45:54"
"69","44","163","7","98.05","True","2023-11-03 16:57:04"
"69","44","414","1","39.06","True","2023-11-07 13:07:44"
"70","90","1713","5","24.29","True","2023-01-02 02:01:08"
"70","8","236","1","20.54","True","2022-12-24 09:43:50"
"70","1","84","6","83.70","True","2023-01-01 16:10:35"
"70","67","1520","8","55.70","True","2023-01-03 01:45:08"
"70","52","171","10","94.40","True","2022-12-31 01:56:15"
"70","41","786","1","89.36","True","2022-12-27 12:48:09"
"70","71","642","8","20.27","True","2022-12-25 18:50:55"
"71","24","203","9","53.92","True","2023-10-15 06:19:46"
"71","92","1235","7","33.13","True","2023-10-16 03:13:59"
"71","44","1125","4","10.92","True","2023-10-17 07:41:45"
"71","1","457","3","39.00","True","2023-10-15 21:06:44"
"71","91","687","9","84.96","True","2023-10-15 16:49:30"
"71","5","368","8","54.89","True","2023-10-18 02:34:10"
"71","3","601","1","99.76","True","2023-10-14 22:56:51"
"72","78","664","2","14.80","True","2023-01-11 06:57:31"
"72","5","470","4","29.39","True","2023-01-07 10:58:19"
"72","87","110","10","96.19","True","2023-01-02 23:36:54"
"73","89","972","6","40.53","True","2023-06-13 00:12:15"
"73","90","169","9","41.83","True","2023-06-20 05:45:08"
"73","52","57","1","38.35","True","2023-06-20 11:24:53"
"73","60","221","2","38.98","True","2023-06-18 15:17:11"
"73","60","151","10","14.91","True","2023-06-20 23:18:45"
"73","92","675","10","58.56","True","2023-06-12 14:21:35"
"73","96","831","6","23.91","True","2023-06-10 18:45:54"
"73","52","1872","2","22.04","True","2023-06-17 00:39:26"
"74","60","773","1","86.02","True","2023-11-10 13:40:28"
"74","71","1075","2","55.04","True","2023-11-14 11:56:19"
"74","84","1853","3","43.47","True","2023-11-19 20:26:22"
"74","22","1372","5","27.26","True","2023-11-15 09:11:42"
"74","52","497","2","25.88","True","2023-11-15 13:05:13"
"74","40","146","5","55.81","True","2023-11-13 17:10:23"
"75","96","574","5","21.20","True","2023-05-07 21:05:43"
"75","44","1756","6","94.96","True","2023-05-14 21:29:52"
"75","3","198","3","37.11","True","2023-05-16 05:18:23"
"75","52","1270","4","49.67","True","2023-05-14 03:42:39"
"75","66","106","7","56.14","True","2023-05-12 20:40:53"
"75","41","1179","9","83.91","True","2023-05-13 12:14:36"
"75","17","312","2","93.23","True","2023-05-07 23:54:42"
"75","66","416","4","95.10","True","2023-05-06 00:17:30"
"75","87","1091","8","25.74","True","2023-05-05 13:40:20"
"75","72","899","4","53.21","True","2023-05-04 13:42:38"
"76","5","1827","8","18.56","True","2023-06-13 08:59:31"
"76","9","1711","2","80.82","True","2023-06-08 21:58:49"
"76","17","383","7","30.30","True","2023-06-12 13:06:13"
"76","72","887","10","34.81","True","2023-06-05 06:50:03"
"76","16","1877","9","65.82","True","2023-06-05 17:02:49"
"76","61","1890","2","11.44","True","2023-06-14 17:05:02"
"77","84","1484","8","73.61","True","2023-03-01 00:57:31"
"77","84","702","9","14.80","True","2023-02-26 04:09:36"
"77","90","842","6","51.93","True","2023-02-18 18:05:40"
"77","41","622","2","48.37","True","2023-03-03 17:33:30"
"77","41","595","8","68.54","True","2023-03-03 19:22:45"
"77","52","69","1","98.59","True","2023-02-28 03:35:24"
"77","58","1225","8","72.71","True","2023-02-28 15:16:58"
"77","96","1722","5","24.18","True","2023-02-18 02:09:01"
"78","61","1794","3","74.72","True","2023-09-08 12:15:48"
"78","93","383","8","34.03","True","2023-09-11 23:26:05"
"78","61","1375","1","48.38","True","2023-09-01 15:18:37"
"78","34","1476","3","48.66","True","2023-09-04 11:25:45"
"78","16","1270","4","12.65","True","2023-09-05 09:39:13"
"78","73","856","4","89.04","True","2023-09-01 18:30:06"
"78","17","6","4","45.11","True","2023-09-08 18:52:08"
"78","58","428","2","19.33","True","2023-09-07 05:54:41"
"79","58","1332","1","70.22","True","2023-08-22 01:27:31"
"79","60","1921","8","16.52","True","2023-08-20 09:51:02"
"79","52","24","10","32.31","True","2023-08-24 13:35:06"
"79","84","1124","3","66.55","True","2023-08-18 07:58:11"
"79","41","1565","4","88.78","True","2023-08-19 10:50:10"
"79","84","65","4","11.74","True","2023-08-17 20:41:06"
"80","92","1605","4","41.84","True","2023-01-05 18:36:20"
"80","34","14","2","49.84","True","2022-12-31 20:55:44"
"81","16","786","2","75.12","True","2023-12-02 16:48:00"
"81","52","712","4","37.90","False","2023-12-08 02:20:49"
"81","1","881","10","57.91","True","2023-12-03 07:39:30"
"81","41","1224","9","40.79","False","2023-12-04 11:59:20"
"81","92","72","1","13.76","True","2023-12-06 07:35:51"
"82","67","1231","9","33.97","True","2023-07-10 01:37:52"
"83","41","267","9","49.27","True","2023-10-25 20:02:59"
"83","9","1415","5","97.73","True","2023-10-29 22:06:17"
"83","93","799","1","11.57","True","2023-11-03 05:14:27"
"83","93","376","4","77.41","True","2023-10-28 13:06:37"
"83","1","843","3","74.65","True","2023-10-22 11:51:44"
"83","24","1944","2","12.03","True","2023-10-26 00:24:49"
"83","41","1504","6","31.67","True","2023-10-26 21:13:56"
